month,market,gross_revenue,net_revenue,gross_man,cumulative_net_revenue,cumulative_gross_revenue,cumulative_gross_man,avg_net_revenue,total_sold_quantity,avg_net_price_per_item,Type
2019-05-01,Poland,2979.0964,2336.37716941,885.0009,33558.12812862,43125.122,12795.7937,39.59961304084746,169.0,13.824716978757397,Actual
2019-06-01,Poland,2819.0395,2238.34044973,837.1466,35796.46857835,45944.1615,13632.9403,39.97036517375,162.0,13.816916356358023,Actual
2019-07-01,Poland,2390.3096,1855.39730687,708.8015,37651.86588522,48334.4711,14341.7418,34.35920938648148,137.0,13.543046035547444,Actual
2019-08-01,Poland,2667.3797,2005.5602358899998,791.5413,39657.42612111,51001.8508,15133.2831,37.14000436833333,153.0,13.108236835882352,Actual
2019-09-01,Poland,15517.2062,11964.33007663,4640.5719,51621.75619774,66519.057,19773.855,181.27772843378787,757.0,15.804927446010568,Actual
2019-10-01,Poland,22821.1231,17679.26443998,6799.6212,69301.02063772,89340.1801,26573.4762,267.86764303,1109.0,15.941627087448152,Actual
2019-11-01,Poland,30503.354199999998,23275.459656119998,9077.877,92576.48029384,119843.5343,35651.3532,352.6584796381818,1469.0,15.844424544669842,Actual
2019-12-01,Poland,27736.8126,20399.780012749998,8268.2051,112976.26030658999,147580.3469,43919.5583,309.0875759507575,1340.0,15.223716427425371,Actual
2020-01-01,Poland,16675.0871,12793.354601,4971.7792,125769.61490758999,164255.434,48891.3375,193.83870607575756,811.0,15.774789890258939,Actual
2020-02-01,Poland,18172.5876,13997.28558449,5409.833,139766.90049208,182428.0216,54301.1705,212.08008461348484,887.0,15.78047980213078,Actual
2020-03-01,Poland,1929.6775,1444.37017049,574.2887,141211.27066257,184357.6991,54875.4592,24.902933973965517,93.0,15.53086204827957,Actual
2020-04-01,Poland,9658.6742,6963.16392188,2863.2054,148174.43458445,194016.3733,57738.6646,108.799436279375,460.0,15.137312873652174,Actual
2020-05-01,Poland,7597.4694,5511.13792041,2275.5394,153685.57250486,201613.8427,60014.204,83.50208970318182,376.0,14.657281703218086,Actual
2020-06-01,Poland,16677.6263,12336.192022,4959.981,166021.76452686,218291.469,64974.185,186.9120003333333,822.0,15.007532873479319,Actual
2020-07-01,Poland,14719.0702,10954.4397798,4391.9832,176976.20430666,233010.5392,69366.1682,165.9763603,724.0,15.13044168480663,Actual
2020-08-01,Poland,18258.0433,13446.315519759999,5436.8645,190422.51982642,251268.5825,74803.0327,203.73205332969695,879.0,15.2972872807281,Actual
2020-09-01,Poland,15806.6297,12040.25218478,4712.3252,202462.7720112,267075.2122,79515.3579,182.42806340575757,683.0,17.628480504802344,Actual
2020-10-01,Poland,20473.267499999998,15728.96697967,6102.8975,218191.73899086998,287548.4797,85618.2554,238.31768151015152,872.0,18.03780616934633,Actual
2020-11-01,Poland,25899.6537,19983.34373715,7731.9355,238175.08272802,313448.1334,93350.1909,302.7779354113636,1114.0,17.938369602468583,Actual
2020-12-01,Poland,25122.4266,18764.92832127,7477.5298999999995,256940.01104928998,338570.56,100827.7208,284.3170957768182,1086.0,17.278939522348065,Actual
2021-01-01,Poland,14835.105,11391.24154027,4408.9555,268331.25258956,353405.665,105236.67629999999,172.59456879196972,636.0,17.91075713878931,Actual
2021-02-01,Poland,15166.6498,11651.580694170001,4518.688,279982.83328372997,368572.3148,109755.3643,176.5391014268182,648.0,17.980834404583334,Actual
2021-03-01,Poland,15582.8977,12010.25777763,4648.4185,291993.09106135997,384155.2125,114403.7828,181.97360269136365,662.0,18.14238334989426,Actual
2021-04-01,Poland,16413.6325,12305.59572796,4900.8312,304298.68678932,400568.845,119304.614,186.44842012060607,706.0,17.43002227756374,Actual
2021-05-01,Poland,13405.9284,10300.56827752,3989.1841,314599.25506684,413974.7734,123293.7981,156.0692163260606,588.0,17.517973261088436,Actual
2021-06-01,Poland,14531.5195,11217.94004624,4330.1053,325817.19511308,428506.2929,127623.9034,169.96878857939396,622.0,18.035273386237943,Actual
2021-07-01,Poland,15995.7627,12420.62114063,4764.0503,338237.81625371,444502.0556,132387.95369999998,188.19122940348487,690.0,18.000900203811597,Actual
2021-08-01,Poland,14185.9332,10610.861647200001,4218.7648,348848.67790091,458687.9888,136606.7185,160.77063101818183,606.0,17.509672685148516,Actual
2021-09-01,Poland,60675.079900000004,47586.324387520006,17918.9361,396435.00228843,519363.0687,154525.6546,881.2282293985186,2389.0,19.918930258484725,Actual
2021-10-01,Poland,67611.9088,52551.42420111,19924.9153,448986.42648954,586974.9775,174450.5699,973.1745222427778,2617.0,20.080788766186473,Actual
2021-11-01,Poland,95381.0479,73508.23764316,28244.1498,522494.6641327,682356.0254,202694.7197,1361.2636600585186,3710.0,19.813541143708896,Actual
2021-12-01,Poland,91695.6961,68325.55030332001,27074.3382,590820.21443602,774051.7215,229769.05789999999,1265.28796858,3582.0,19.074692993668343,Actual
2022-01-01,Poland,95033.40952141694,69450.34436422522,27726.87163204717,,,,,3479.8605845919114,,Forecast
2022-02-01,Poland,103521.53736678626,74265.38870213012,29980.291805670775,,,,,3668.4445110417064,,Forecast
2022-03-01,Poland,107974.91139203389,76002.87251683418,31055.69834066635,,,,,3631.011456906825,,Forecast
2022-04-01,Poland,118516.18356062281,82388.98931066209,34016.91467670689,,,,,3882.2265430149987,,Forecast
2022-05-01,Poland,125656.39829603204,86659.18791339216,36026.21332659953,,,,,3977.5262117628617,,Forecast
2022-06-01,Poland,136342.388903765,93459.001093063,39073.787374541585,,,,,4232.8728244252425,,Forecast
2022-07-01,Poland,143092.58442633858,97998.17747237589,41220.77714007866,,,,,4354.505680587087,,Forecast
2022-08-01,Poland,149058.16914714818,101072.16140047643,42902.621508498036,,,,,4502.990473189299,,Forecast
2022-09-01,Poland,169810.35200310266,114369.15655439383,48282.50727602828,,,,,5213.257950336542,,Forecast
2022-10-01,Poland,180454.4422330707,119533.60613093381,50686.830249838524,,,,,5521.398924985412,,Forecast
2022-11-01,Poland,194336.96488439298,130080.76863362743,55179.71159227078,,,,,6022.097539155569,,Forecast
2022-12-01,Poland,199497.05589432942,131879.62854649939,56489.32443394184,,,,,6118.026932133735,,Forecast
2018-09-01,Portugal,5046.155,3696.37533989,1497.3691,3696.37533989,5046.155,1497.3691,41.070837109888885,289.0,12.790226089584774,Actual
2018-10-01,Portugal,6907.8362,5154.5828755699995,2055.4172,8850.95821546,11953.9912,3552.7862999999998,57.27314306188888,396.0,13.016623423156565,Actual
2018-11-01,Portugal,8893.8029,6705.92504207,2636.4034,15556.88325753,20847.7941,6189.1897,74.51027824522222,507.0,13.22667661157791,Actual
2018-12-01,Portugal,9804.7991,7241.86332909,2915.5111,22798.74658662,30652.5932,9104.7008,80.465148101,562.0,12.885877809768683,Actual
2019-01-01,Portugal,5689.3068,4181.64288411,1686.4463,26980.38947073,36341.9,10791.1471,46.46269871233333,324.0,12.906305197870369,Actual
2019-02-01,Portugal,5305.2105,3984.06970568,1577.3061,30964.459176409997,41647.1105,12368.4532,44.26744117422222,304.0,13.105492452894737,Actual
2019-03-01,Portugal,5731.0325,4327.14016588,1702.8775,35291.59934229,47378.143000000004,14071.3307,48.07933517644444,328.0,13.192500505731706,Actual
2019-04-01,Portugal,5700.0992,4210.30863634,1693.0959,39501.90797863,53078.2422,15764.4266,46.781207070444445,322.0,13.075492659440993,Actual
2019-05-01,Portugal,5415.0559,3997.69953559,1609.0185,43499.60751422,58493.2981,17373.4451,44.41888372877778,308.0,12.97954394672078,Actual
2019-06-01,Portugal,5129.4535,3843.26721073,1525.2927,47342.87472495,63622.7516,18898.7378,46.86911232597561,293.0,13.11695293764505,Actual
2019-07-01,Portugal,5042.9531,3811.66397133,1490.8335,51154.53869628,68665.7047,20389.5713,47.05757989296296,286.0,13.327496403251748,Actual
2019-08-01,Portugal,5780.4867,4275.04419528,1712.078,55429.58289156,74446.1914,22101.6493,52.77832339851852,328.0,13.033671327073172,Actual
2019-09-01,Portugal,23653.4932,17695.25512325,7040.3765,73124.83801481,98099.68460000001,29142.0258,178.739950739899,1154.0,15.333843261048528,Actual
2019-10-01,Portugal,32704.1865,24776.9941415,9714.2005,97901.83215631,130803.8711,38856.2263,250.2726680959596,1588.0,15.602641147040302,Actual
2019-11-01,Portugal,41412.0166,31693.050140699997,12342.7618,129594.88229701,172215.8877,51198.9881,320.1318196030303,2021.0,15.6818654827808,Actual
2019-12-01,Portugal,47367.8984,35423.45641585,14104.2697,165018.33871286,219583.7861,65303.2578,357.81269106919194,2296.0,15.428334675892858,Actual
2020-01-01,Portugal,26678.0311,19841.66477625,7943.7896,184860.00348911,246261.8172,73247.0474,200.42085632575757,1300.0,15.262819058653847,Actual
2020-02-01,Portugal,25702.623499999998,19362.65681592,7650.7752,204222.66030503,271964.4407,80897.8226,195.58239208,1250.0,15.490125452735999,Actual
2020-03-01,Portugal,3536.8477,2735.8493468799998,1052.5109,206958.50965191,275501.2884,81950.33350000001,31.08919712363636,172.0,15.906100853953488,Actual
2020-04-01,Portugal,8774.068,6789.28062179,2611.7888,213747.7902737,284275.3564,84562.1223,71.46611180831579,420.0,16.16495386140476,Actual
2020-05-01,Portugal,9079.4802,7010.20403481,2697.4682,220757.99430850998,293354.8366,87259.5905,71.5326942327551,450.0,15.578231188466667,Actual
2020-06-01,Portugal,14162.0186,10881.08804348,4224.0892,231639.08235199,307516.8552,91483.67970000001,109.90998023717172,695.0,15.656241789179857,Actual
2020-07-01,Portugal,21706.9171,16834.24455023,6449.5171,248473.32690222,329223.7723,97933.1968,170.04287424474748,1059.0,15.896359348659113,Actual
2020-08-01,Portugal,25651.2253,19146.88113786,7623.4969,267620.20804008,354874.9976,105556.6937,193.40283977636363,1236.0,15.49100415684466,Actual
2020-09-01,Portugal,36393.1591,27654.16838675,10837.6751,295274.37642683,391268.1567,116394.3688,279.33503420959596,1563.0,17.693006005598207,Actual
2020-10-01,Portugal,51518.6508,39116.47418013,15332.302599999999,334390.85060696,442786.8075,131726.6714,395.1159008093939,2193.0,17.836969530383037,Actual
2020-11-01,Portugal,64974.204099999995,49723.50728195,19336.5067,384114.35788891,507761.01159999997,151063.1781,502.25764931262626,2794.0,17.79653088115605,Actual
2020-12-01,Portugal,65524.1389,49988.15924756,19536.3565,434102.51713647,573285.1505,170599.5346,504.93090149050505,2802.0,17.84017103767309,Actual
2021-01-01,Portugal,37031.4554,28103.64311527,11020.1294,462206.16025173996,610316.6059,181619.66400000002,283.87518298252525,1596.0,17.60879894440476,Actual
2021-02-01,Portugal,37627.174,28785.11228165,11205.8769,490991.27253339,647943.7799,192825.5409,290.75870991565654,1602.0,17.968234882428213,Actual
2021-03-01,Portugal,36190.6918,27711.45620645,10781.2008,518702.72873984,684134.4717,203606.7417,279.9136990550505,1561.0,17.752374251409353,Actual
2021-04-01,Portugal,35008.2653,26781.18237729,10429.86,545483.91111713,719142.737,214036.6017,270.51699371,1505.0,17.794805566305648,Actual
2021-05-01,Portugal,35628.6419,27103.013906559998,10606.9463,572586.92502369,754771.3789,224643.548,273.7678172379798,1532.0,17.691262341096603,Actual
2021-06-01,Portugal,37539.8272,28657.491438510002,11205.7195,601244.4164622,792311.2061,235849.26750000002,289.46961049000004,1619.0,17.700735910135887,Actual
2021-07-01,Portugal,34779.7507,26544.47466308,10358.1363,627788.89112528,827090.9568,246207.4038,268.12600669777777,1499.0,17.708121856624416,Actual
2021-08-01,Portugal,32736.6401,25025.69666263,9758.5195,652814.58778791,859827.5969,255965.9233,252.78481477404043,1415.0,17.68600470857244,Actual
2021-09-01,Portugal,132901.196,102359.16615507001,39227.4209,755173.75394298,992728.7929,295193.3442,1263.693409321852,5187.0,19.733789503580105,Actual
2021-10-01,Portugal,193029.8292,146821.5834649,56974.137,901995.33740788,1185758.6221,352167.4812,1812.6121415419752,7578.0,19.37471410199261,Actual
2021-11-01,Portugal,239847.8416,183776.28487936,70880.7202,1085771.6222872399,1425606.4637,423048.2014,2268.8430232019755,9382.0,19.588177880980602,Actual
2021-12-01,Portugal,261116.8703,197000.81836529,77366.7662,1282772.44065253,1686723.334,500414.9676,2432.108868707284,10221.0,19.274123702699345,Actual
2022-01-01,Portugal,280710.3691209287,211148.7409737485,83284.08457748455,,,,,10775.58391637411,,Forecast
2022-02-01,Portugal,312105.2308965331,234377.48050607493,92977.2378037415,,,,,11895.839236459167,,Forecast
2022-03-01,Portugal,339652.80087592977,254580.61215662232,101036.31787926887,,,,,12726.80887637714,,Forecast
2022-04-01,Portugal,373759.82787403645,279678.55075843463,111260.41153193239,,,,,13852.509944249901,,Forecast
2022-05-01,Portugal,406718.8912328145,303884.2228698317,121280.02585048565,,,,,14913.104401518192,,Forecast
2022-06-01,Portugal,441392.1971243244,329456.8282190471,131882.42818270912,,,,,16012.141071887841,,Forecast
2022-07-01,Portugal,476157.7309179277,355088.99408746633,141406.22932646648,,,,,17073.655114837908,,Forecast
2022-08-01,Portugal,502941.6069417214,374464.9940668941,149389.95884960727,,,,,18080.68274863403,,Forecast
2022-09-01,Portugal,558377.8490409054,415870.95475190127,166352.11547236645,,,,,20324.033705767077,,Forecast
2022-10-01,Portugal,597277.7302411693,444339.8596835692,179111.25681144005,,,,,22039.134922060643,,Forecast
2022-11-01,Portugal,638605.6081336589,475619.3905664042,190455.55195764266,,,,,23616.10307687145,,Forecast
2022-12-01,Portugal,670227.2576609157,498144.14392237976,200011.25525254614,,,,,24812.31642474692,,Forecast
2017-09-01,South Korea,26078.6818,19607.787502170002,7768.9011,19607.787502170002,26078.6818,7768.9011,612.7433594428126,1467.0,13.365908317770963,Actual
2017-10-01,South Korea,34200.5658,27369.98269735,10121.5555,46977.770199520004,60279.247599999995,17890.4566,1140.4159457229166,1888.0,14.49681286935911,Actual
2017-11-01,South Korea,78980.939,59022.69083235,23447.365,106000.46103187,139260.1866,41337.8216,1844.4590885109376,4426.0,13.335447544588794,Actual
2017-12-01,South Korea,71541.669,54636.011663310004,21292.2585,160636.47269518,210801.85559999998,62630.0801,1707.3753644784376,3998.0,13.665835833744373,Actual
2018-01-01,South Korea,26297.0931,20055.64430909,7807.1051,180692.11700427,237098.94869999998,70437.1852,626.7388846590625,1463.0,13.708574373950785,Actual
2018-02-01,South Korea,25877.5737,20859.49154685,7646.817300000001,201551.60855112,262976.5224,78084.0025,869.14548111875,1456.0,14.32657386459478,Actual
2018-03-01,South Korea,45146.9278,33646.415056640006,13444.125,235198.02360776003,308123.45019999996,91528.1275,1051.4504705200002,2531.0,13.293723846953775,Actual
2018-04-01,South Korea,39629.7459,30577.23509782,11762.183500000001,265775.25870558,347753.1961,103290.311,955.538596806875,2200.0,13.898743226281818,Actual
2018-05-01,South Korea,26433.8672,20229.499548890002,7852.5904,286004.75825447,374187.0633,111142.9014,632.1718609028126,1496.0,13.522392746584226,Actual
2018-06-01,South Korea,29728.2787,23881.639547310002,8808.6098,309886.39780178,403915.342,119951.51120000001,995.0683144712501,1670.0,14.300382962461079,Actual
2018-07-01,South Korea,34825.5266,25880.50223357,10338.6149,335766.90003535,438740.8686,130290.12610000001,808.7656947990625,1957.0,13.224579577705672,Actual
2018-08-01,South Korea,50382.2977,38186.69133924,14943.8321,373953.59137459,489123.1663,145233.9582,1193.33410435125,2826.0,13.512629631719745,Actual
2018-09-01,South Korea,55968.9783,44278.28913053,16683.6772,418231.88050512003,545092.1446,161917.6354,1106.95722826325,3166.0,13.985561948998736,Actual
2018-10-01,South Korea,55562.6678,46068.801800350004,16496.503099999998,464300.68230547005,600654.8123999999,178414.1385,1535.6267266783334,3248.0,14.183744396659485,Actual
2018-11-01,South Korea,111653.5738,87235.86221754,33053.5858,551536.54452301,712308.3862,211467.7243,2180.8965554385,6298.0,13.851359513740869,Actual
2018-12-01,South Korea,119769.1108,95733.74148631,35632.2655,647270.28600932,832077.497,247099.9898,2393.34353715775,6804.0,14.070214798105527,Actual
2019-01-01,South Korea,52623.5484,41828.410234999996,15581.7227,689098.69624432,884701.0454,262681.7125,1045.7102558749998,2984.0,14.017563751675603,Actual
2019-02-01,South Korea,44218.855,36662.86464508,13141.4925,725761.5608894,928919.9004,275823.205,1222.0954881693333,2515.0,14.577679779355865,Actual
2019-03-01,South Korea,58242.5113,45085.32163863,17315.7597,770846.88252803,987162.4116999999,293138.9647,1127.1330409657498,3336.0,13.514784663857913,Actual
2019-04-01,South Korea,64076.9927,51393.21726652,19119.1319,822240.09979455,1051239.4043999999,312258.0966,1284.830431663,3700.0,13.89005872068108,Actual
2019-05-01,South Korea,52827.9662,41230.2074265,15716.0564,863470.30722105,1104067.3706,327974.153,1030.7551856625,2998.0,13.752570856070713,Actual
2019-06-01,South Korea,48830.2325,40482.8251152,14494.8071,903953.13233625,1152897.6031,342468.9601,1349.42750384,2810.0,14.40669932925267,Actual
2019-07-01,South Korea,56827.148,44514.39423539,16790.2165,948467.52657164,1209724.7511,359259.1766,1236.5109509830554,3221.0,13.820054093570318,Actual
2019-08-01,South Korea,51780.9605,41689.37059166,15343.368499999999,990156.8971633,1261505.7116,374602.5451,1158.0380719905556,3001.0,13.891826255134955,Actual
2019-09-01,South Korea,93060.2266,73974.10135467,27722.4634,1064130.99851797,1354565.9382,402325.0085,1681.2295762425,4545.0,16.275929891016503,Actual
2019-10-01,South Korea,100291.012,77552.52227247,29734.217099999998,1141683.52079044,1454856.9502,432059.2256,2350.076432499091,4902.0,15.820587978880049,Actual
2019-11-01,South Korea,214523.5819,161314.0959757,63953.0642,1302997.61676614,1669380.5321,496012.28979999997,3666.2294539931822,10512.0,15.34570928231545,Actual
2019-12-01,South Korea,261884.62,200298.9852713,78079.9259,1503296.60203744,1931265.1521,574092.2157,4552.249665256818,12638.0,15.848946452864377,Actual
2020-01-01,South Korea,91564.7341,72643.90600752,27331.0166,1575940.50804496,2022829.8862,601423.2323,1650.9978638072726,4492.0,16.171840161959036,Actual
2020-02-01,South Korea,79088.9378,60871.6948458,23630.831000000002,1636812.20289076,2101918.824,625054.0633,1844.596813509091,3759.0,16.19358734924182,Actual
2020-03-01,South Korea,16736.7038,12764.60516474,4994.4168,1649576.8080555,2118655.5278,630048.4801,290.104662835,815.0,15.662092226674847,Actual
2020-04-01,South Korea,30258.1903,23556.506693,8993.030499999999,1673133.3147485,2148913.7181,639041.5106,535.3751521136363,1484.0,15.873656801212938,Actual
2020-05-01,South Korea,58947.5218,46459.34418616,17616.915,1719592.65893466,2207861.2399,656658.4256,1055.8941860490909,2933.0,15.840212814919877,Actual
2020-06-01,South Korea,44787.5709,34972.2886992,13353.5739,1754564.94763386,2252648.8108,670011.9995,1059.7663242181818,2198.0,15.910959371792538,Actual
2020-07-01,South Korea,117623.3115,90134.71787114,35037.9995,1844699.665505,2370272.1223,705049.999,2048.516315253182,5837.0,15.441959546194964,Actual
2020-08-01,South Korea,114721.76909999999,88358.5953282,34317.6334,1933058.2608332,2484993.8914,739367.6324,2008.149893822727,5603.0,15.769872448366947,Actual
2020-09-01,South Korea,108551.1093,85593.27814401,32344.3489,2018651.53897721,2593545.0006999997,771711.9813,1945.3017760002272,4771.0,17.940322394468662,Actual
2020-10-01,South Korea,148945.7433,114621.43537174,44372.9279,2133272.97434895,2742490.744,816084.9092,3473.3768294466663,6428.0,17.831586087700682,Actual
2020-11-01,South Korea,272461.1553,202095.47113587,80924.4849,2335368.44548482,3014951.8993,897009.3941,4593.078889451591,11737.0,17.218665002630143,Actual
2020-12-01,South Korea,279294.7586,210142.36040916998,83108.0109,2545510.8058939897,3294246.6579,980117.405,4775.962736572045,11895.0,17.666444759072718,Actual
2021-01-01,South Korea,140107.0391,109140.94901795,41734.0827,2654651.75491194,3434353.697,1021851.4876999999,2480.4761140443184,5973.0,18.272383897195713,Actual
2021-02-01,South Korea,89183.7257,68310.08567141999,26576.9519,2722961.84058336,3523537.4227,1048428.4396,2070.0025961036363,3805.0,17.952716339400787,Actual
2021-03-01,South Korea,161034.5167,119160.26262602999,48152.2507,2842122.10320939,3684571.9394,1096580.6903,2708.187786955227,6735.0,17.692689328289532,Actual
2021-04-01,South Korea,165276.1492,124101.33526568,49070.545399999995,2966223.43847507,3849848.0886,1145651.2357,2820.4848924018183,7036.0,17.638052198078455,Actual
2021-05-01,South Korea,118779.3609,92919.00530820999,35331.9513,3059142.44378328,3968627.4495,1180983.187,2111.7955751865907,5140.0,18.07762749186965,Actual
2021-06-01,South Korea,98396.8691,76013.95121781,29386.5942,3135156.39500109,4067024.3186,1210369.7812,2303.4530672063634,4248.0,17.894056313043784,Actual
2021-07-01,South Korea,176212.1227,130859.89541869,52471.5949,3266016.2904197797,4243236.4413,1262841.3761,2974.0885322429544,7522.0,17.39695498786094,Actual
2021-08-01,South Korea,199529.7187,149887.23137264,59448.2944,3415903.5217924197,4442766.16,1322289.6705,3406.527985741818,8493.0,17.648325841591898,Actual
2021-09-01,South Korea,407822.2211,305595.46835121,120889.4772,3721498.9901436297,4850588.3811,1443179.1476999999,8488.763009755834,16390.0,18.64523906962843,Actual
2021-10-01,South Korea,528800.0708,395077.11744475004,157028.1741,4116576.10758838,5379388.4519,1600207.3218,14632.485831287038,20680.0,19.104309354194875,Actual
2021-11-01,South Korea,1096807.2643,790088.5098448101,323641.7083,4906664.61743319,6476195.7162,1923849.0300999999,21946.903051244724,43908.0,17.994181239063728,Actual
2021-12-01,South Korea,1169436.4241,863317.74253577,345501.5322,5769982.35996896,7645632.1403,2269350.5623,23981.04840377139,45829.0,18.83780450229702,Actual
2022-01-01,South Korea,1337135.9942810377,977562.9862072321,394187.09389944864,,,,,51108.87353928324,,Forecast
2022-02-01,South Korea,1551616.8035658142,1131991.3306934508,457024.18265791726,,,,,58919.32635582627,,Forecast
2022-03-01,South Korea,1797832.4174622404,1308992.6808315287,529405.8248862108,,,,,68189.25704965381,,Forecast
2022-04-01,South Korea,2041809.8216372672,1487673.015997359,601047.6177861206,,,,,77384.88502634312,,Forecast
2022-05-01,South Korea,2273880.414911613,1656471.177186711,669194.7704778789,,,,,85988.4640975546,,Forecast
2022-06-01,South Korea,2504160.997546815,1823605.123732953,736702.2715729433,,,,,94495.13275406178,,Forecast
2022-07-01,South Korea,2774414.4716276927,2019419.7119884589,816261.2086945788,,,,,104967.31660986523,,Forecast
2022-08-01,South Korea,3002519.6946515557,2185926.831372003,883124.5949684049,,,,,113513.7422878563,,Forecast
2022-09-01,South Korea,3266407.009321405,2380129.3719433844,960698.5674292886,,,,,123290.42028384541,,Forecast
2022-10-01,South Korea,3502329.2006131676,2552087.0669944184,1030039.2764507302,,,,,132130.121301062,,Forecast
2022-11-01,South Korea,3880205.429125212,2822806.1884480994,1141195.458608863,,,,,147485.3700612409,,Forecast
2022-12-01,South Korea,4092816.0565577867,2983644.8777915267,1203847.8721671184,,,,,155345.81707065596,,Forecast
2019-09-01,Spain,12573.8738,9643.9359097,3746.133,9643.9359097,12573.8738,3746.133,97.41349403737374,612.0,15.758065211928104,Actual
2019-10-01,Spain,14986.678899999999,11477.81275013,4458.4926,21121.748659830002,27560.5527,8204.6256,130.42969034238638,727.0,15.787912998803302,Actual
2019-11-01,Spain,18819.9238,14333.1798431,5584.0976,35454.92850293,46380.4765,13788.7232,162.8770436715909,914.0,15.681816020897156,Actual
2019-12-01,Spain,18424.5199,13636.61038103,5474.6664,49091.53888396,64804.996399999996,19263.3896,154.96148160261362,905.0,15.068077769093922,Actual
2020-01-01,Spain,11891.0757,9156.628981759999,3550.1221,58248.167865719995,76696.07209999999,22813.5117,92.49120183595959,576.0,15.896925315555555,Actual
2020-02-01,Spain,11642.4908,8878.76904838,3465.0471,67126.93691409999,88338.56289999999,26278.5588,100.8951028225,566.0,15.686871110212014,Actual
2020-03-01,Spain,1311.5217,992.0398994999999,391.6147,68118.9768136,89650.0846,26670.1735,18.03708908181818,64.0,15.500623429687499,Actual
2020-04-01,Spain,6445.3272,4707.12068893,1918.6345,72826.09750253,96095.4118,28588.808,63.609739039594594,310.0,15.184260286870968,Actual
2020-05-01,Spain,8597.2616,6390.58508497,2563.7156,79216.68258749999,104692.6734,31152.5236,73.45500097666667,417.0,15.325144088657074,Actual
2020-06-01,Spain,8888.84,6709.4639216099995,2648.1042,85926.14650911,113581.5134,33800.6278,78.01702234430232,434.0,15.459594289423961,Actual
2020-07-01,Spain,7944.345,5948.11403076,2371.613,91874.26053987,121525.8584,36172.2408,67.592204895,386.0,15.40962184134715,Actual
2020-08-01,Spain,11201.3932,8256.03067266,3348.9509,100130.29121252999,132727.2516,39521.191699999996,93.81853037113636,546.0,15.120935297912087,Actual
2020-09-01,Spain,45382.5261,34634.45190246,13500.9661,134764.74311499,178109.7777,53022.1578,349.842948509697,1940.0,17.852810259,Actual
2020-10-01,Spain,52112.5942,39206.52673046,15502.111,173971.26984545,230222.3719,68524.2688,445.52871284613633,2236.0,17.534224834731663,Actual
2020-11-01,Spain,63731.849799999996,48248.26564556,18968.8387,222219.53549101,293954.2217,87493.1075,548.2757459722727,2763.0,17.462274935056097,Actual
2020-12-01,Spain,75802.6713,57612.757386870006,22538.8005,279832.29287788,369756.893,110031.908,654.6904248507955,3262.0,17.661789511609445,Actual
2021-01-01,Spain,44528.7497,34002.55472545,13284.1058,313834.84760333,414285.6427,123316.0138,343.46014874191917,1906.0,17.83974539635362,Actual
2021-02-01,Spain,42441.3199,31932.52797435,12673.3029,345767.37557768,456726.9626,135989.3167,362.8696360721591,1818.0,17.564646850577557,Actual
2021-03-01,Spain,41405.476,31254.35565854,12338.1354,377021.73123622,498132.4386,148327.4521,355.1631324834091,1759.0,17.76825222202388,Actual
2021-04-01,Spain,40265.4615,30575.88907806,12004.3383,407597.62031428,538397.9001,160331.7904,347.4532849779546,1729.0,17.684146372504337,Actual
2021-05-01,Spain,49239.5491,37525.20311315,14686.9414,445122.82342743,587637.4492,175018.7318,379.0424556883838,2115.0,17.742412819456263,Actual
2021-06-01,Spain,41282.2836,31181.44656439,12273.8416,476304.26999182,628919.7328,187292.5734,354.3346200498864,1772.0,17.596753140174943,Actual
2021-07-01,Spain,38711.9455,29210.69938807,11543.805,505514.96937989,667631.6783,198836.3784,331.9397657735227,1656.0,17.63931122467995,Actual
2021-08-01,Spain,41818.4952,31733.951596770003,12472.7659,537248.92097666,709450.1735,211309.14429999999,360.61308632693186,1799.0,17.63977298319622,Actual
2021-09-01,Spain,150160.8929,108305.87616873,44361.8821,645554.79714539,859611.0664,255671.0264,1337.10958233,5948.0,18.208788864951245,Actual
2021-10-01,Spain,195226.2987,141750.61462696,57825.8613,787305.41177235,1054837.3651,313496.8877,1968.7585364855559,7691.0,18.430713122735668,Actual
2021-11-01,Spain,227922.5231,163454.04649425,67358.5423,950759.4582666,1282759.8882,380855.43,2270.1950901979167,8852.0,18.465210855654092,Actual
2021-12-01,Spain,244266.5903,176687.04605728,72077.6347,1127446.50432388,1527026.4785,452933.0647,2453.9867507955555,9673.0,18.266002900576865,Actual
2022-01-01,Spain,261624.26143557267,188858.49437276137,77160.70455400947,,,,,10214.052659187437,,Forecast
2022-02-01,Spain,286738.3625112012,206697.51744652804,84521.32825376272,,,,,11132.755469975009,,Forecast
2022-03-01,Spain,310796.1447728791,223843.7549721151,91563.59823076283,,,,,11904.958149059405,,Forecast
2022-04-01,Spain,337933.4870115414,243317.58543191187,99522.40801133295,,,,,12839.661740512374,,Forecast
2022-05-01,Spain,367063.5372698309,264485.7248842685,108091.99641600437,,,,,13813.989749679004,,Forecast
2022-06-01,Spain,391091.86557416356,281547.6384478973,115117.12251540506,,,,,14551.372037053043,,Forecast
2022-07-01,Spain,416935.6173292011,300072.72409100545,122703.61925420463,,,,,15305.026713407211,,Forecast
2022-08-01,Spain,436464.2572269069,314086.81916789757,128419.28877653937,,,,,16146.288315276024,,Forecast
2022-09-01,Spain,490557.6373806947,353598.54161849327,144360.0075100588,,,,,18433.226742013016,,Forecast
